Unnamed: 0,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,Gls.,Asistencias,Goles+Asistencias,Tarjetas Amarillas,Tarjetas Rojas,Goles Esperados,Asistencias Esperadas,Valor Mercado
1858,ESP,Defensa,Real Sociedad,25,1994,22,17,1510,0,1,1,4,0,0.8,0.9,"3,00 mill. €"
1859,BRA,Defensa,Alavés,25,1993,25,24,2121,2,0,2,9,1,1.0,0.2,"10,00 mill. €"
1860,BRA,Defensa,Betis,20,1999,33,32,2839,3,6,9,11,0,1.8,5.0,"20,00 mill. €"
1861,MAR,Delantero,Leganés,22,1997,18,15,1385,4,2,6,2,0,5.0,0.6,"12,00 mill. €"
1862,MAR,Delantero,Sevilla,22,1997,18,7,796,4,0,4,1,0,3.6,0.1,"20,00 mill. €"
1863,ESP,Delantero,Eibar,29,1990,30,21,1865,1,4,5,6,0,3.0,1.8,"1,20 mill. €"
1864,ESP,Centrocampista,Leganés,29,1990,20,11,815,0,0,0,3,0,0.5,0.7,300 mil €
1865,ARG,Centrocampista,Eibar,26,1993,23,18,1674,0,1,1,9,1,1.7,1.1,"1,50 mill. €"
1866,ESP,PO,Granada,23,1995,3,3,270,0,0,0,0,0,0.0,0.0,"2,00 mill. €"
1867,ESP,Defensa,Sevilla,29,1989,11,8,773,1,0,1,2,0,0.3,0.7,"1,50 mill. €"
1868,COL,Defensa,Espanyol,30,1989,26,26,2259,3,0,3,5,1,2.3,0.5,"35,00 mill. €"
1869,ESP,Centrocampista,Valencia,20,1999,3,0,15,0,0,0,0,0,0.0,0.0,"1,20 mill. €"
1870,ECU,Defensa,Osasuna,21,1998,36,32,2979,1,5,6,8,0,1.6,3.6,"1,00 mill. €"
1871,NGA,Centrocampista,Getafe,23,1995,10,6,572,1,0,1,4,0,0.7,0.6,200 mil €
1873,ESP,Defensa,Getafe,31,1987,17,16,1446,0,0,0,7,0,0.4,0.1,"4,00 mill. €"
1874,ESP,Centrocampista,Eibar,22,1996,35,24,2316,4,1,5,3,0,2.7,0.9,300 mil €
1875,ESP,PO,Mallorca,31,1987,1,1,90,0,0,0,1,0,0.0,0.0,"1,30 mill. €"
1876,MAR,Centrocampista,Getafe,30,1988,10,5,403,0,0,0,2,0,0.4,0.6,150 mil €
1877,ESP,Defensa,Levante,22,1997,1,1,73,0,0,0,2,1,0.0,0.0,"35,00 mill. €"
1878,ESP,Delantero,Barcelona,16,2002,24,11,1027,7,1,8,2,1,3.8,2.1,"1,50 mill. €"
1879,ESP,Centrocampista,Mallorca,23,1996,29,22,1690,0,3,3,4,0,0.4,1.6,"6,50 mill. €"
1880,MAR,Defensa,Betis,30,1989,17,16,1431,1,2,3,10,2,1.0,0.8,800 mil €
1881,SRB,Centrocampista,Alavés,30,1988,13,11,786,0,0,0,2,0,0.0,0.0,"15,00 mill. €"
1882,FRA,Centrocampista,Betis,26,1993,32,31,2638,7,4,11,10,2,6.9,2.4,250 mil €
1883,BRA,Defensa,Atlético Madrid,30,1989,25,23,2102,1,0,1,7,0,1.9,0.2,"50,00 mill. €"
1884,POR,Delantero,Atlético Madrid,19,1999,27,21,1745,6,1,7,6,0,7.6,2.2,"15,00 mill. €"
1885,BRA,Centrocampista,Valladolid,21,1998,3,2,166,0,0,0,0,0,0.5,0.0,"1,50 mill. €"
1886,ESP,PO,Levante,28,1991,36,36,3240,0,0,0,2,0,0.0,0.1,"3,00 mill. €"
1887,ESP,PO,Villarreal,32,1986,4,4,360,0,1,1,1,0,0.0,0.5,600 mil €
1889,URU,Delantero,Celta Vigo,25,1994,20,5,561,1,1,2,5,1,0.7,0.2,"3,00 mill. €"
1890,ESP,Centrocampista,Valladolid,23,1996,20,19,1659,2,0,2,9,0,0.7,0.1,"6,00 mill. €"
1891,BRA,Centrocampista,Sevilla,32,1987,34,30,2659,2,3,5,13,0,2.6,0.4,250 mil €
1892,ARG,Delantero,Espanyol,28,1991,16,5,574,1,0,1,2,0,1.3,0.4,"7,00 mill. €"
1894,ITA,Defensa,Valencia,28,1991,12,9,752,0,0,0,1,1,0.6,0.8,"2,00 mill. €"
1895,POR,Centrocampista,Levante,27,1991,20,5,654,2,0,2,3,1,1.5,2.3,"2,50 mill. €"
1896,FRA,Defensa,Granada,26,1993,17,12,1119,1,0,1,4,0,0.3,0.4,"8,00 mill. €"
1897,ESP,Centrocampista,Valladolid,22,1997,3,0,59,0,0,0,0,0,0.0,0.1,300 mil €
1898,ARG,Defensa,Villarreal,28,1991,7,5,453,0,0,0,1,0,0.1,0.1,600 mil €
1899,ESP,Delantero,Osasuna,32,1986,14,9,880,3,0,3,5,1,2.9,0.9,"1,00 mill. €"
1900,ESP,Delantero,Getafe,32,1986,5,2,164,0,0,0,0,0,0.2,0.0,"1,20 mill. €"
1901,FRA,Delantero,Valencia,32,1987,29,17,1581,6,2,8,0,0,5.3,2.9,500 mil €
1904,ESP,Centrocampista,Athletic Club,29,1990,36,33,3029,0,1,1,11,0,0.6,1.2,600 mil €
1905,ESP,Defensa,Osasuna,25,1994,32,31,2793,0,0,0,7,0,1.7,0.3,"15,00 mill. €"
1907,ESP,Centrocampista,Alavés,33,1986,30,22,1967,0,0,0,11,1,2.0,0.2,"3,00 mill. €"
1908,ESP,Defensa,Valladolid,30,1989,12,12,1012,0,1,1,2,0,0.2,0.4,"2,50 mill. €"
1909,ESP,Centrocampista,Athletic Club,33,1986,35,33,2869,15,1,16,11,0,11.0,1.6,"2,50 mill. €"
1910,ESP,Defensa,Getafe,30,1989,4,3,243,0,0,0,0,0,0.0,0.2,"2,50 mill. €"
1911,ESP,Centrocampista,Osasuna,26,1993,30,25,2188,8,2,10,6,0,7.2,4.8,"4,00 mill. €"
1912,ESP,Defensa,Osasuna,27,1992,8,6,536,1,0,1,0,0,0.3,0.1,"1,50 mill. €"
1914,ESP,Delantero,Leganés,18,2000,4,2,115,0,0,0,1,0,0.5,0.0,"1,00 mill. €"
1915,ESP,Defensa,Villarreal,28,1990,25,22,1962,0,2,2,2,0,1.2,1.2,150 mil €
1916,ESP,Centrocampista,Leganés,18,2001,12,4,558,1,0,1,2,0,1.0,0.7,"15,00 mill. €"
1917,ESP,Delantero,Sevilla,18,2001,2,0,65,0,0,0,2,0,0.0,0.0,"15,00 mill. €"
1919,URU,Delantero,Valencia,22,1996,33,25,2143,10,2,12,5,0,6.2,2.6,"4,00 mill. €"
1920,ESP,Delantero,Villarreal,25,1994,37,26,2319,5,4,9,1,0,3.2,4.4,"5,00 mill. €"
1921,ESP,Defensa,Sevilla,27,1992,13,8,717,0,0,0,4,0,0.2,0.0,"2,00 mill. €"
1922,ESP,Defensa,Espanyol,19,2000,18,14,1270,0,0,0,2,0,0.2,0.6,"7,00 mill. €"
1923,FRA,Centrocampista,Granada,30,1989,19,17,1506,0,0,0,7,0,0.3,1.3,900 mil €
1924,ESP,Defensa,Getafe,29,1990,2,2,180,0,0,0,1,0,0.0,0.0,300 mil €
1925,ESP,Defensa,Levante,29,1990,6,5,456,0,0,0,0,0,0.0,0.0,300 mil €
1926,ESP,Centrocampista,Betis,22,1997,10,9,681,0,0,0,3,0,1.3,0.0,"4,00 mill. €"
1928,ESP,Defensa,Real Sociedad,22,1996,14,8,714,0,0,0,2,0,0.0,0.3,"4,00 mill. €"
1929,ESP,Centrocampista,Espanyol,32,1987,11,5,473,1,0,1,5,0,1.7,0.4,"25,00 mill. €"
1930,FRA,Delantero,Barcelona,28,1991,35,31,2549,9,4,13,2,0,7.2,4.5,"1,50 mill. €"
1931,MEX,Centrocampista,Betis,32,1986,28,25,2046,0,3,3,9,0,1.0,2.4,"1,50 mill. €"
1932,ESP,Delantero,Valladolid,28,1991,35,31,2655,8,2,10,6,0,6.3,2.4,"4,00 mill. €"
1933,SRB,Centrocampista,Sevilla,27,1991,24,9,1216,0,0,0,6,0,0.3,0.1,"2,00 mill. €"
1935,ESP,Centrocampista,Real Sociedad,22,1997,14,11,939,0,0,0,4,0,0.1,0.3,"2,50 mill. €"
1936,SWE,Delantero,Alavés,27,1992,5,1,96,0,0,0,0,0,0.1,0.1,"2,00 mill. €"
1937,MAR,Delantero,Sevilla,23,1995,21,14,1250,5,2,7,1,0,3.0,1.8,"1,00 mill. €"
1938,BEL,Delantero,Real Madrid,28,1991,16,14,1077,1,3,4,0,0,2.1,3.0,"20,00 mill. €"
1939,ESP,Defensa,Atlético Madrid,24,1995,17,15,1217,0,0,0,3,1,0.3,0.1,"1,00 mill. €"
1940,ESP,Defensa,Osasuna,30,1989,29,29,2610,3,0,3,8,0,2.2,0.2,"6,00 mill. €"
1941,MEX,Delantero,Sevilla,31,1988,9,4,448,1,0,1,0,0,3.0,0.2,"10,00 mill. €"
1942,ESP,Delantero,Celta Vigo,24,1994,5,1,87,0,0,0,0,0,0.0,0.2,"2,50 mill. €"
1943,MEX,Centrocampista,Atlético Madrid,29,1990,21,12,1123,0,2,2,1,0,0.8,2.1,600 mil €
1944,ESP,PO,Osasuna,26,1993,19,18,1655,0,0,0,2,1,0.0,0.0,"10,00 mill. €"
1945,VEN,Centrocampista,Granada,21,1998,30,28,2368,2,3,5,14,0,2.7,1.9,"10,00 mill. €"
1946,ESP,Centrocampista,Valladolid,26,1993,25,9,1017,1,0,1,1,0,0.7,1.1,"2,00 mill. €"
1947,ESP,Centrocampista,Villarreal,31,1988,34,33,2648,1,2,3,10,1,3.8,1.0,600 mil €
1948,ESP,Delantero,Betis,26,1993,35,21,1922,3,2,5,3,1,3.8,2.3,350 mil €
1949,ESP,Centrocampista,Real Sociedad,29,1990,3,3,216,0,0,0,0,0,0.0,0.1,500 mil €
1950,JPN,Centrocampista,Eibar,31,1988,29,23,1960,2,3,5,2,0,3.5,1.7,"70,00 mill. €"
1951,SWE,Delantero,Real Sociedad,19,1999,37,14,1507,9,1,10,3,0,7.3,2.3,"8,00 mill. €"
1953,ESP,Centrocampista,Betis,18,2000,3,1,83,0,0,0,1,0,0.0,0.0,"38,00 mill. €"
1955,ESP,Defensa,Celta Vigo,22,1997,2,1,83,0,0,0,1,0,0.0,0.0,"4,00 mill. €"
1956,BEL,Delantero,Real Sociedad,24,1995,24,13,1167,3,3,6,3,0,1.9,3.0,"6,00 mill. €"
1957,ESP,Centrocampista,Getafe,25,1994,20,14,1175,1,4,5,5,0,1.5,2.0,"90,00 mill. €"
1958,ESP,Centrocampista,Betis,38,1981,34,25,2060,8,3,11,4,0,6.0,5.6,"6,00 mill. €"
1959,NED,Centrocampista,Barcelona,22,1997,29,24,2115,2,2,4,3,1,1.3,2.4,"4,00 mill. €"
1961,ESP,Centrocampista,Sevilla,25,1994,34,27,2254,2,2,4,7,0,1.9,3.4,"6,00 mill. €"
1962,BRA,Delantero,Real Sociedad,27,1991,37,24,2011,11,1,12,4,0,10.7,1.9,"8,00 mill. €"
1963,ESP,Delantero,Alavés,29,1990,36,31,2782,11,2,13,6,0,11.7,2.0,"6,00 mill. €"
1964,SRB,Delantero,Real Madrid,21,1997,17,4,430,2,1,3,2,0,2.4,1.4,"10,00 mill. €"
1965,ESP,Delantero,Betis,26,1993,8,2,264,1,0,1,2,1,1.5,0.1,400 mil €
1966,ESP,Defensa,Celta Vigo,25,1993,3,3,258,0,0,0,1,0,0.0,0.0,900 mil €
1967,CIV,Centrocampista,Mallorca,28,1990,35,24,2188,4,0,4,3,0,6.2,1.3,"150,00 mill. €"
1968,BRA,Delantero,Real Madrid,19,2000,29,12,1364,3,1,4,4,0,4.3,3.4,"32,00 mill. €"
1969,CMR,Centrocampista,Betis,23,1996,5,2,194,0,0,0,1,0,0.1,0.0,750 mil €
1970,BRA,Centrocampista,Getafe,23,1996,19,3,586,1,3,4,2,0,0.9,1.8,"1,50 mill. €"
1971,ESP,Delantero,Eibar,29,1989,27,20,1767,5,1,6,2,0,6.0,1.0,600 mil €
1972,GEO,Centrocampista,Levante,20,1999,1,0,2,0,0,0,0,0,0.0,0.0,"4,50 mill. €"
1973,BIH,Delantero,Athletic Club,25,1993,12,4,364,1,0,1,0,0,0.5,0.0,"1,20 mill. €"
1974,ESP,Centrocampista,Atlético Madrid,27,1992,32,30,2698,4,5,9,5,0,2.6,5.8,"16,00 mill. €"
1975,CTA,Centrocampista,Valencia,26,1993,27,21,1807,1,1,2,5,0,1.1,0.2,"14,00 mill. €"
1976,FRA,Defensa,Sevilla,20,1998,29,25,2309,1,1,2,6,0,2.2,1.0,"60,00 mill. €"
1977,GRE,Defensa,Mallorca,24,1995,2,1,93,0,0,0,0,0,0.0,0.1,800 mil €
1978,TUR,Defensa,Granada,30,1989,4,3,231,0,0,0,1,0,0.0,0.0,100 mil €
1979,GER,Centrocampista,Real Madrid,29,1990,35,31,2652,4,5,9,2,0,3.3,5.1,"15,00 mill. €"
1981,MEX,Centrocampista,Betis,19,2000,15,2,348,0,0,0,0,0,0.2,0.2,"2,50 mill. €"
1982,ESP,Delantero,Athletic Club,21,1997,10,2,250,0,0,0,0,0,0.1,0.1,"2,00 mill. €"
1983,ESP,Defensa,Osasuna,21,1997,8,6,470,1,0,1,3,0,0.4,0.3,"2,50 mill. €"
1984,ESP,Defensa,Real Sociedad,22,1996,31,25,2394,1,0,1,6,0,1.5,0.3,"35,00 mill. €"
1985,CHN,Delantero,Espanyol,27,1991,33,21,1719,4,0,4,3,0,6.8,1.9,"2,00 mill. €"
1986,ESP,Delantero,Athletic Club,26,1993,14,6,623,0,1,1,0,0,0.1,0.8,"3,00 mill. €"
1987,FRA,Defensa,Barcelona,24,1995,28,28,2424,2,1,3,11,2,0.8,0.5,"10,00 mill. €"
1988,ESP,Centrocampista,Eibar,32,1986,31,23,1896,1,2,3,4,0,2.9,3.7,800 mil €
1991,ESP,Defensa,Real Sociedad,25,1993,29,27,2327,1,1,2,7,1,1.1,0.2,"8,00 mill. €"
1992,ESP,Centrocampista,Atlético Madrid,24,1995,29,16,1368,3,3,6,4,0,1.5,2.3,"40,00 mill. €"
1993,SVK,Centrocampista,Celta Vigo,24,1994,17,17,1383,0,0,0,1,0,0.6,0.3,"4,00 mill. €"
1995,POR,Delantero,Sevilla,23,1995,5,2,134,0,0,0,0,0,0.1,0.0,"20,00 mill. €"
1996,ESP,Delantero,Osasuna,31,1988,26,17,1443,2,0,2,0,0,3.1,3.0,300 mil €
1997,ESP,Defensa,Espanyol,29,1989,32,29,2455,4,2,6,5,1,1.3,1.1,"3,00 mill. €"
1998,ESP,PO,Espanyol,37,1981,36,36,3232,0,0,0,5,1,0.0,0.0,200 mil €
1999,ESP,Defensa,Alavés,17,2002,1,1,90,0,0,0,0,0,0.0,0.0,200 mil €
2000,ESP,Defensa,Espanyol,33,1986,17,16,1384,0,0,0,5,1,0.1,1.0,600 mil €
2001,ESP,Defensa,Espanyol,22,1997,4,3,300,0,0,0,1,0,0.1,0.0,"3,50 mill. €"
2003,ESP,Centrocampista,Athletic Club,23,1995,26,24,1787,1,4,5,6,0,0.9,3.1,"2,00 mill. €"
2004,ESP,Centrocampista,Celta Vigo,17,2001,2,0,13,1,0,1,0,0,0.3,0.0,"30,00 mill. €"
2005,ESP,Centrocampista,Espanyol,19,1999,5,2,173,0,0,0,0,1,0.0,0.0,"2,50 mill. €"
2006,ESP,Defensa,Valencia,24,1995,24,23,1988,0,1,1,5,0,0.4,1.6,"1,80 mill. €"
2007,ESP,Delantero,Levante,32,1987,38,29,2519,4,2,6,3,0,4.6,4.6,500 mil €
2008,PAN,Delantero,Alavés,21,1998,1,0,22,0,0,0,0,0,0.0,0.0,"6,00 mill. €"
2009,VEN,Delantero,Granada,26,1993,36,20,2129,7,5,12,5,0,6.7,4.5,"35,00 mill. €"
2010,ARG,Defensa,Alavés,25,1993,17,13,1197,1,1,2,4,0,0.8,0.3,"3,00 mill. €"
2011,MTN,Centrocampista,Alavés,19,2000,3,1,152,0,0,0,1,0,0.0,0.0,"2,50 mill. €"
2012,SRB,Centrocampista,Getafe,24,1995,35,33,2895,2,0,2,5,0,3.0,0.8,700 mil €
2013,ESP,Defensa,Celta Vigo,28,1991,27,22,1965,0,1,1,7,0,0.5,0.8,"1,80 mill. €"
2014,ALG,Defensa,Betis,27,1991,29,29,2576,0,0,0,9,0,1.5,1.1,"3,00 mill. €"
2015,FRA,Defensa,Valencia,28,1991,8,8,673,0,0,0,3,1,0.1,0.0,"1,80 mill. €"
2016,BRA,Defensa,Real Madrid,31,1988,15,15,1296,1,2,3,2,0,0.5,1.9,600 mil €
2017,ESP,Defensa,Athletic Club,30,1989,13,6,541,0,1,1,1,0,0.0,0.9,"35,00 mill. €"
2018,ESP,Centrocampista,Eibar,22,1997,1,0,6,0,0,0,0,0,0.0,0.0,"1,50 mill. €"
2019,URU,Defensa,Atlético Madrid,24,1995,21,19,1755,0,0,0,2,0,0.9,0.0,"3,50 mill. €"
2021,ESP,Defensa,Alavés,22,1997,12,9,852,0,0,0,1,0,0.7,0.2,"3,00 mill. €"
2022,CHI,Defensa,Alavés,25,1994,1,1,90,0,0,0,0,0,0.0,0.0,"10,00 mill. €"
2023,ESP,Delantero,Levante,28,1991,36,26,2267,11,1,12,6,1,10.5,3.0,"2,00 mill. €"
2024,ESP,PO,Betis,21,1998,6,5,531,0,0,0,0,0,0.0,0.0,"1,20 mill. €"
2025,ESP,Defensa,Granada,28,1990,1,0,15,0,0,0,1,0,0.1,0.0,250 mil €
2027,ESP,Centrocampista,Osasuna,19,1999,1,0,10,0,0,0,0,0,0.0,0.0,"1,50 mill. €"
2028,ESP,Defensa,Granada,26,1993,20,13,1191,0,1,1,0,0,0.1,0.1,"1,00 mill. €"
2029,ESP,Centrocampista,Levante,21,1998,5,0,33,0,0,0,0,0,0.1,0.0,200 mil €
2030,ESP,PO,Valladolid,30,1989,35,35,3150,0,0,0,2,0,0.0,0.0,"1,20 mill. €"
2031,ESP,Delantero,Getafe,30,1988,34,33,2747,11,3,14,14,0,11.0,2.9,"9,00 mill. €"
2032,ESP,Delantero,Levante,22,1997,34,24,2140,8,2,10,2,0,10.1,2.7,"3,00 mill. €"
2033,ESP,Centrocampista,Espanyol,21,1997,24,12,1115,0,0,0,0,0,0.1,0.5,"2,00 mill. €"
2034,ESP,Centrocampista,Levante,25,1994,25,14,1236,2,1,3,4,0,3.1,1.9,"15,00 mill. €"
2035,BRA,Centrocampista,Barcelona,22,1996,21,14,1182,3,3,6,1,0,1.3,1.7,"30,00 mill. €"
2036,ESP,Centrocampista,Celta Vigo,22,1997,31,15,1477,0,2,2,4,0,2.1,1.0,"1,00 mill. €"
2037,ESP,Centrocampista,Alavés,29,1990,16,10,864,1,0,1,3,0,0.5,0.6,"20,00 mill. €"
2038,FRA,Defensa,Real Madrid,24,1995,25,19,1809,1,3,4,8,1,0.6,2.4,500 mil €
2039,ESP,Centrocampista,Osasuna,29,1990,23,12,1161,0,1,1,9,1,0.4,0.7,"1,80 mill. €"
2040,ESP,Centrocampista,Real Sociedad,23,1996,36,35,3139,5,1,6,9,0,3.1,2.1,700 mil €
2041,ESP,Delantero,Leganés,27,1992,2,1,78,0,0,0,0,0,0.0,0.1,"50,00 mill. €"
2042,ESP,Centrocampista,Leganés,30,1989,29,22,2012,1,3,4,11,0,1.4,2.6,"35,00 mill. €"
2043,ARG,Delantero,Barcelona,32,1987,33,32,2880,25,21,46,4,0,19.4,15.4,"70,00 mill. €"
2044,ESP,Centrocampista,Valladolid,31,1988,29,27,2178,1,2,3,6,0,1.3,2.4,"1,50 mill. €"
2045,ESP,Delantero,Valladolid,19,1999,7,2,232,0,0,0,1,0,0.1,0.0,"8,00 mill. €"
2047,ESP,Delantero,Celta Vigo,23,1995,34,21,1944,6,3,9,4,0,6.1,3.4,"2,00 mill. €"
2048,ESP,Defensa,Levante,30,1989,32,27,2432,0,3,3,4,1,0.7,2.4,"10,00 mill. €"
2049,CRO,Centrocampista,Real Madrid,33,1985,31,22,1996,3,7,10,7,1,1.5,3.3,"32,00 mill. €"
2051,ESP,Centrocampista,Osasuna,21,1998,27,15,1496,1,0,1,4,0,0.5,0.6,200 mil €
2052,ESP,Defensa,Real Sociedad,33,1986,29,27,2390,2,0,2,3,0,3.1,1.8,500 mil €
2053,ESP,Centrocampista,Levante,21,1997,1,0,9,0,0,0,0,0,0.0,0.0,"20,00 mill. €"
2055,ESP,Delantero,Atlético Madrid,26,1992,34,25,2098,12,2,14,6,1,16.0,4.9,"2,00 mill. €"
2056,ESP,Defensa,Villarreal,27,1992,18,17,1471,0,0,0,6,0,0.9,0.4,"15,00 mill. €"
2057,ESP,Defensa,Betis,26,1993,31,25,2265,0,4,4,5,0,2.7,2.6,"15,00 mill. €"
2058,ESP,Delantero,Villarreal,27,1992,35,33,2744,18,5,23,5,0,15.3,6.8,"2,50 mill. €"
2059,ESP,Centrocampista,Villarreal,20,1999,9,3,253,0,1,1,0,0,0.0,0.6,"2,00 mill. €"
2060,ESP,Delantero,Betis,25,1993,36,21,2031,10,3,13,2,1,8.0,3.4,"1,50 mill. €"
2062,ESP,Defensa,Valladolid,33,1986,26,26,2227,0,0,0,4,0,0.5,1.0,"9,00 mill. €"
2064,ESP,Defensa,Real Sociedad,21,1997,15,11,981,0,0,0,1,0,0.0,0.1,"6,00 mill. €"
2065,ESP,Delantero,Alavés,24,1995,1,1,52,0,0,0,0,0,0.0,0.0,900 mil €
2066,COL,Defensa,Celta Vigo,27,1992,18,17,1529,1,0,1,5,0,0.5,0.1,"5,00 mill. €"
2067,ESP,Defensa,Valladolid,30,1989,23,21,1893,0,2,2,2,0,0.3,2.9,"5,00 mill. €"
2068,ESP,Defensa,Real Madrid,29,1990,6,4,439,1,0,1,3,0,0.4,0.4,"15,00 mill. €"
2069,BRA,Defensa,Espanyol,30,1988,18,15,1332,0,1,1,8,1,0.6,0.2,250 mil €
2070,ESP,Delantero,Leganés,24,1995,4,3,219,0,0,0,1,0,0.2,0.0,600 mil €
2071,ESP,Defensa,Alavés,29,1990,23,22,1903,0,0,0,8,0,0.4,0.2,200 mil €
2072,ESP,Defensa,Osasuna,31,1988,9,8,711,0,0,0,2,0,0.0,0.1,"12,00 mill. €"
2073,BRA,PO,Barcelona,30,1989,2,2,180,0,0,0,0,0,0.0,0.0,"2,00 mill. €"
2074,ESP,Defensa,Granada,23,1996,26,25,2205,0,1,1,2,0,0.9,1.0,"12,00 mill. €"
2076,ESP,Delantero,Villarreal,18,2000,5,1,83,1,0,1,1,0,0.1,0.0,"3,00 mill. €"
2078,ESP,Centrocampista,Celta Vigo,32,1986,7,1,324,2,1,3,3,1,1.6,0.6,"6,00 mill. €"
2080,CMR,Defensa,Getafe,31,1988,34,31,2422,2,0,2,13,2,0.9,0.8,"1,00 mill. €"
2081,SVN,PO,Atlético Madrid,26,1993,38,38,3395,0,0,0,0,0,0.0,0.0,"35,00 mill. €"
2082,ESP,Defensa,Mallorca,15,2004,1,0,4,0,0,0,0,0,0.0,0.0,300 mil €
2083,ARG,Delantero,Sevilla,25,1994,33,31,2745,14,3,17,10,1,12.7,3.2,"12,00 mill. €"
2084,ESP,Defensa,Real Madrid,23,1995,4,4,343,0,1,1,3,1,0.4,1.0,"4,00 mill. €"
2085,URU,Defensa,Celta Vigo,25,1994,35,35,3144,1,3,4,5,0,0.8,3.5,"2,50 mill. €"
2086,ESP,PO,Espanyol,29,1989,2,2,180,0,0,0,0,0,0.0,0.0,200 mil €
2087,ESP,Defensa,Valladolid,30,1988,35,33,2943,2,0,2,2,0,1.7,0.1,800 mil €
2088,URU,Defensa,Getafe,21,1997,24,21,1870,0,1,1,7,1,0.6,0.8,"18,00 mill. €"
2089,NGA,Defensa,Leganés,25,1993,23,22,1874,1,0,1,5,0,0.3,0.5,"1,00 mill. €"
2090,ESP,Delantero,Villarreal,21,1997,30,7,889,2,1,3,2,0,2.0,1.2,"2,00 mill. €"
2091,CHI,Centrocampista,Eibar,33,1986,29,28,2390,8,7,15,9,1,8.0,5.7,"40,00 mill. €"
2092,ESP,Delantero,Real Sociedad,22,1997,37,36,3051,10,11,21,4,0,8.4,7.4,200 mil €
2093,ESP,Defensa,Real Sociedad,18,2001,1,1,77,0,0,0,0,0,0.0,0.0,"8,00 mill. €"
2094,ESP,Centrocampista,Valencia,30,1989,35,35,3024,8,3,11,6,1,6.5,4.2,"4,00 mill. €"
2095,ESP,PO,Mallorca,23,1996,1,1,90,0,0,0,0,0,0.0,0.0,700 mil €
2096,GHA,Centrocampista,Atlético Madrid,26,1993,35,29,2549,3,0,3,13,0,1.6,1.1,"35,00 mill. €"
2097,ESP,Delantero,Alavés,22,1997,3,0,75,0,0,0,0,0,0.0,0.0,"2,50 mill. €"
2098,BRA,Defensa,Valencia,28,1990,33,31,2801,1,1,2,5,0,0.9,0.0,"12,00 mill. €"
2099,ESP,Defensa,Betis,23,1996,21,15,1349,1,0,1,3,0,1.1,0.7,"6,00 mill. €"
2101,ESP,Defensa,Espanyol,21,1998,20,11,1087,1,0,1,3,0,1.2,0.2,"5,00 mill. €"
2103,ESP,Delantero,Barcelona,21,1998,10,5,476,1,2,3,0,0,1.0,0.3,"5,00 mill. €"
2105,ESP,PO,Osasuna,23,1996,2,2,180,0,0,0,0,0,0.0,0.0,300 mil €
2106,ESP,Centrocampista,Valladolid,22,1997,6,2,218,0,0,0,1,0,0.6,0.1,"4,50 mill. €"
2107,ESP,Delantero,Alavés,30,1988,34,29,2496,11,5,16,4,0,10.8,6.8,800 mil €
2108,ESP,Centrocampista,Leganés,30,1989,26,25,2194,1,1,2,9,0,1.3,0.4,800 mil €
2110,ARG,Defensa,Espanyol,30,1989,3,0,56,0,0,0,0,0,0.1,0.0,700 mil €
2112,ESP,Centrocampista,Alavés,31,1987,20,17,1344,1,0,1,6,1,1.0,0.8,250 mil €
2113,ESP,Defensa,Espanyol,21,1998,7,5,473,0,0,0,3,0,0.4,0.2,"1,20 mill. €"
2114,ESP,Centrocampista,Valladolid,28,1991,36,28,2505,4,2,6,6,0,4.2,2.7,400 mil €
2115,ESP,Centrocampista,Alavés,26,1993,30,7,1088,1,1,2,3,0,0.2,1.1,"2,50 mill. €"
2116,ESP,Defensa,Valladolid,19,1999,13,7,739,0,0,0,1,0,0.0,0.2,"40,00 mill. €"
2117,ESP,Centrocampista,Getafe,29,1990,16,3,376,0,2,2,3,0,0.2,1.1,"1,00 mill. €"
2118,ESP,Delantero,Real Sociedad,27,1992,35,25,2393,7,7,14,5,0,6.0,5.4,"3,50 mill. €"
2119,ESP,Defensa,Levante,30,1988,28,27,2374,1,1,2,6,0,0.6,0.8,500 mil €
2120,MTQ,Defensa,Getafe,22,1997,1,0,1,0,0,0,0,0,0.0,0.0,200 mil €
2121,ESP,Centrocampista,Atlético Madrid,22,1997,1,0,8,0,0,0,0,0,0.1,0.3,600 mil €
2122,ESP,Defensa,Mallorca,20,1999,19,16,1498,1,2,3,0,0,0.3,1.5,"3,00 mill. €"
2123,ESP,Centrocampista,Sevilla,20,1999,3,0,37,0,0,0,0,0,0.0,0.0,"3,00 mill. €"
2124,ESP,Delantero,Mallorca,26,1992,20,0,279,0,0,0,1,0,1.5,0.0,"2,00 mill. €"
2125,ESP,Delantero,Granada,27,1992,36,27,2563,7,3,10,7,0,6.5,3.6,"3,00 mill. €"
2126,ESP,Centrocampista,Barcelona,19,1999,11,5,510,0,2,2,1,0,0.7,1.8,"12,00 mill. €"
2128,ESP,Defensa,Villarreal,22,1996,19,17,1573,0,2,2,6,0,0.2,2.4,600 mil €
2130,SRB,Centrocampista,Levante,26,1993,26,22,1993,1,0,1,3,0,0.1,0.6,"2,50 mill. €"
2131,GHA,Defensa,Mallorca,25,1994,2,2,108,0,0,0,1,0,0.1,0.0,"1,20 mill. €"
2132,ESP,Defensa,Mallorca,27,1991,32,32,2775,1,0,1,9,1,2.0,0.3,"1,50 mill. €"
