Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 36_level_0
309,Anthony Lozano,hn HON,"DL,CC",Girona,24,1993,14,4,471,5.2,1,0,1,1,0,0,0,0,1.4,1.4,0.3,1.6,21,11,26,0.19,0.00,0.19,0.19,0.19,0.26,0.05,0.32,0.26,0.32,Partidos
310,Filipe Luís,br BRA,DF,Atlético Madrid,31,1985,20,19,1659,18.4,1,2,3,1,0,0,4,0,0.3,0.3,2.0,2.3,62,102,93,0.05,0.11,0.16,0.05,0.16,0.01,0.11,0.12,0.01,0.12,Partidos
311,José Luis Gayà,es ESP,DF,Valencia,22,1995,34,33,2916,32.4,0,3,3,0,0,0,11,0,0.5,0.5,4.1,4.6,72,145,153,0.00,0.09,0.09,0.00,0.09,0.02,0.13,0.14,0.02,0.14,Partidos
312,José Luis Morales,es ESP,"CC,DL",Levante,30,1987,35,35,3058,34.0,10,8,18,7,3,3,7,1,10.2,7.9,6.9,14.8,154,112,263,0.29,0.24,0.53,0.21,0.44,0.30,0.20,0.50,0.23,0.43,Partidos
313,Luisinho,pt POR,DF,La Coruña,32,1985,30,29,2622,29.1,1,1,2,1,0,0,12,0,0.5,0.5,2.1,2.6,64,115,87,0.03,0.03,0.07,0.03,0.07,0.02,0.07,0.09,0.02,0.09,Partidos
314,Douglas Luiz,br BRA,"CC,DL",Girona,19,1998,15,1,309,3.4,0,0,0,0,0,0,3,0,0.7,0.7,0.7,1.3,8,18,17,0.00,0.00,0.00,0.00,0.00,0.19,0.20,0.39,0.19,0.39,Partidos
315,Saša Lukić,rs SRB,CC,Levante,20,1996,16,12,994,11.0,0,1,1,0,0,0,4,0,0.0,0.0,1.6,1.6,17,32,11,0.00,0.09,0.09,0.00,0.09,0.00,0.15,0.15,0.00,0.15,Partidos
316,Antonio Luna,es ESP,DF,Levante,26,1991,23,22,2021,22.5,0,2,2,0,0,0,5,0,0.2,0.2,2.1,2.3,37,67,82,0.00,0.09,0.09,0.00,0.09,0.01,0.09,0.10,0.01,0.10,Partidos
317,Pablo Maffeo,es ESP,DF,Girona,20,1997,33,32,2642,29.4,0,1,1,0,0,0,10,0,0.9,0.9,3.1,4.1,44,70,150,0.00,0.03,0.03,0.00,0.03,0.03,0.11,0.14,0.03,0.14,Partidos
318,Nemanja Maksimović,rs SRB,CC,Valencia,22,1995,15,6,557,6.2,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,11,22,25,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Partidos
319,Hugo Mallo,es ESP,DF,Celta Vigo,26,1991,34,34,2999,33.3,0,5,5,0,0,0,12,0,1.6,1.6,5.3,6.9,80,159,182,0.00,0.15,0.15,0.00,0.15,0.05,0.16,0.21,0.05,0.21,Partidos
320,Aïssa Mandi,dz ALG,DF,Betis,25,1991,34,34,3024,33.6,1,0,1,1,0,0,9,1,3.3,3.3,0.2,3.5,30,129,9,0.03,0.00,0.03,0.03,0.03,0.10,0.01,0.10,0.10,0.10,Partidos
321,Martín Mantovani,ar ARG,DF,Leganés,33,1984,14,10,1022,11.4,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.9,2,20,0,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Partidos
322,José Manuel Jurado,es ESP,"CC,DL",Espanyol,31,1986,29,20,1501,16.7,0,3,3,0,0,0,1,0,1.1,1.1,1.5,2.6,48,64,59,0.00,0.18,0.18,0.00,0.18,0.07,0.09,0.16,0.07,0.16,Partidos
323,Marcelo,br BRA,DF,Real Madrid,29,1988,28,26,2260,25.1,2,6,8,2,0,0,3,1,1.3,1.3,6.5,7.8,98,254,268,0.08,0.24,0.32,0.08,0.32,0.05,0.26,0.31,0.05,0.31,Partidos
324,Óscar de Marcos,es ESP,"DF,DL",Athletic Club,28,1989,21,20,1658,18.4,1,2,3,1,0,0,5,0,2.2,2.2,2.4,4.6,42,83,149,0.05,0.11,0.16,0.05,0.16,0.12,0.13,0.25,0.12,0.25,Partidos
325,José María Giménez,uy URU,DF,Atlético Madrid,22,1995,23,17,1690,18.8,1,1,2,1,0,0,6,0,1.2,1.2,0.4,1.6,4,28,6,0.05,0.05,0.11,0.05,0.11,0.06,0.02,0.09,0.06,0.09,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
326,Adrián Marín,es ESP,DF,Villarreal,20,1997,3,2,233,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
327,Guillermo Maripán,cl CHI,DF,Alavés,23,1994,19,17,1528,17.0,0,0,0,0,0,0,4,0,0.5,0.5,0.0,0.5,2,26,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
328,Roger Martí,es ESP,DL,Levante,26,1991,17,10,963,10.7,3,2,5,2,1,1,4,0,4.5,3.7,1.5,5.2,12,24,80,0.28,0.19,0.47,0.19,0.37,0.42,0.14,0.56,0.35,0.48,Partidos
329,Aarón Martín,es ESP,DF,Espanyol,20,1997,32,31,2815,31.3,0,0,0,0,0,0,6,0,0.1,0.1,2.8,2.9,64,86,114,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Partidos
330,Carlos Martínez,es ESP,DF,Real Sociedad,31,1986,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
331,Emiliano Martínez,ar ARG,PO,Getafe,24,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
332,Iñigo Martínez,es ESP,DF,Athletic Club,26,1991,16,16,1440,16.0,0,0,0,0,0,0,6,0,0.6,0.6,0.3,1.0,24,71,7,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Partidos
333,Iñigo Martínez,es ESP,DF,Real Sociedad,26,1991,12,12,1055,11.7,1,1,2,1,0,0,0,0,1.0,1.0,0.9,1.9,27,84,14,0.09,0.09,0.17,0.09,0.17,0.09,0.08,0.16,0.09,0.16,Partidos
334,Roger Martínez,co COL,DL,Villarreal,23,1994,8,2,230,2.6,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,5,4,25,0.39,0.00,0.39,0.39,0.39,0.26,0.00,0.26,0.26,0.26,Partidos
335,Javier Mascherano,ar ARG,DF,Barcelona,33,1984,7,6,541,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,9,42,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Partidos
336,Borja Mayoral,es ESP,"DL,CC",Real Madrid,20,1997,14,3,345,3.8,3,1,4,3,0,0,0,0,3.1,3.1,0.1,3.3,8,11,17,0.78,0.26,1.04,0.78,1.04,0.82,0.03,0.85,0.82,0.85,Partidos
337,Róbert Mazáň,sk SVK,DF,Celta Vigo,23,1994,2,1,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,10,6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21,Partidos
338,Álvaro Medrán,es ESP,CC,Alavés,23,1994,17,9,947,10.5,2,0,2,2,0,0,2,0,1.1,1.1,1.0,2.1,17,52,18,0.19,0.00,0.19,0.19,0.19,0.10,0.10,0.20,0.10,0.20,Partidos
339,Álvaro Medrán,es ESP,CC,Valencia,23,1994,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
340,Óscar Melendo,es ESP,"CC,DL",Espanyol,19,1997,18,6,686,7.6,0,1,1,0,0,0,1,0,0.5,0.5,0.4,0.9,12,35,34,0.00,0.13,0.13,0.00,0.13,0.06,0.06,0.12,0.06,0.12,Partidos
341,Brais Méndez,es ESP,"CC,DL",Celta Vigo,20,1997,20,12,948,10.5,1,1,2,1,0,0,0,0,1.7,1.7,1.7,3.4,17,46,74,0.09,0.09,0.19,0.09,0.19,0.16,0.16,0.32,0.16,0.32,Partidos
342,Gabriel Mercado,ar ARG,DF,Sevilla,30,1987,26,25,2118,23.5,0,1,1,0,0,0,9,0,1.4,1.4,1.8,3.2,13,67,37,0.00,0.04,0.04,0.00,0.04,0.06,0.08,0.14,0.06,0.14,Partidos
343,Sabin Merino,es ESP,"DL,CC",Athletic Club,25,1992,13,4,374,4.2,0,0,0,0,0,0,1,0,1.7,1.7,0.1,1.9,5,7,27,0.00,0.00,0.00,0.00,0.00,0.41,0.04,0.45,0.41,0.45,Partidos
344,Roque Mesa,es ESP,CC,Sevilla,28,1989,7,4,343,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,4,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Partidos
345,Lionel Messi,ar ARG,DL,Barcelona,30,1987,36,32,3000,33.3,34,12,46,32,2,4,3,0,27.1,24.0,13.9,37.9,211,333,263,1.02,0.36,1.38,0.96,1.32,0.81,0.42,1.23,0.72,1.14,Partidos
346,Michel,br BRA,DF,Las Palmas,27,1990,28,26,2130,23.7,0,1,1,0,0,0,5,1,0.2,0.2,1.2,1.4,36,78,119,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Partidos
347,Santi Mina,es ESP,DL,Valencia,21,1995,32,17,1554,17.3,12,2,14,11,1,1,4,0,8.4,7.6,1.6,9.2,23,34,129,0.69,0.12,0.81,0.64,0.75,0.49,0.09,0.58,0.44,0.53,Partidos
348,Yerry Mina,co COL,DF,Barcelona,22,1994,5,4,371,4.1,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,8,12,0,0.00,0.24,0.24,0.00,0.24,0.07,0.05,0.12,0.07,0.12,Partidos
349,Ignasi Miquel,es ESP,DF,Málaga,24,1992,20,20,1773,19.7,0,1,1,0,0,0,5,1,0.7,0.7,0.4,1.1,6,42,2,0.00,0.05,0.05,0.00,0.05,0.04,0.02,0.06,0.04,0.06,Partidos
350,Luka Modrić,hr CRO,CC,Real Madrid,31,1985,26,23,1970,21.9,1,6,7,1,0,0,3,0,1.8,1.8,4.2,6.0,82,254,78,0.05,0.27,0.32,0.05,0.32,0.08,0.19,0.27,0.08,0.27,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
351,Johan Mojica,co COL,DF,Girona,24,1992,30,22,2135,23.7,0,4,4,0,0,0,6,0,0.9,0.9,2.8,3.6,112,48,148,0.00,0.17,0.17,0.00,0.17,0.04,0.12,0.15,0.04,0.15,Partidos
352,Jorge Molina,es ESP,DL,Getafe,35,1982,36,31,2786,31.0,7,4,11,4,3,6,10,0,14.7,9.9,3.1,13.1,35,72,234,0.23,0.13,0.36,0.13,0.26,0.47,0.10,0.57,0.32,0.42,Partidos
353,Daniel Molina Orta,es ESP,CC,Celta Vigo,21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
354,Francisco Molinero,es ESP,DF,Getafe,32,1985,10,5,579,6.4,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,9,26,14,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Partidos
355,Momo,es ESP,"DL,CC",Las Palmas,35,1982,13,8,673,7.5,0,1,1,0,0,0,3,0,0.9,0.9,1.2,2.1,20,39,36,0.00,0.13,0.13,0.00,0.13,0.13,0.16,0.28,0.13,0.28,Partidos
356,Jefferson Montero,ec ECU,"CC,DL",Getafe,27,1989,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
357,Martín Montoya,es ESP,DF,Valencia,26,1991,25,24,2152,23.9,0,4,4,0,0,0,7,0,0.2,0.2,2.0,2.2,44,104,65,0.00,0.17,0.17,0.00,0.17,0.01,0.08,0.09,0.01,0.09,Partidos
358,Walter Montoya,ar ARG,DL,Sevilla,24,1993,1,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.36,0.40,0.04,0.40,Partidos
359,Shaquell Moore,us USA,DF,Levante,20,1996,6,5,424,4.7,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,14,16,11,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Partidos
360,Emre Mor,tr TUR,"DL,CC",Celta Vigo,20,1997,23,4,665,7.4,1,2,3,1,0,0,4,0,0.7,0.7,2.2,2.8,52,17,68,0.14,0.27,0.41,0.14,0.41,0.09,0.30,0.38,0.09,0.38,Partidos
361,Sergio Mora,es ESP,CC,Getafe,37,1979,26,6,813,9.0,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,1,49,15,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Partidos
362,Erik Morán,es ESP,CC,Leganés,26,1991,6,2,228,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
363,Gerard Moreno,es ESP,DL,Espanyol,25,1992,38,38,3412,37.9,16,1,17,15,1,2,4,0,15.5,13.8,4.2,18.1,71,139,252,0.42,0.03,0.45,0.40,0.42,0.41,0.11,0.52,0.36,0.48,Partidos
364,Héctor Moreno,mx MEX,DF,Real Sociedad,29,1988,8,8,720,8.0,1,0,1,1,0,0,1,0,1.6,1.6,0.1,1.7,2,28,4,0.12,0.00,0.12,0.12,0.12,0.20,0.01,0.21,0.20,0.21,Partidos
365,Marlos Moreno,co COL,"CC,DF",Girona,20,1996,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Partidos
366,Loren Morón,es ESP,DL,Betis,23,1993,15,12,1060,11.8,7,0,7,7,0,0,3,0,4.6,4.6,1.3,5.9,17,17,56,0.59,0.00,0.59,0.59,0.59,0.39,0.11,0.50,0.39,0.50,Partidos
367,Pedro Mosquera,es ESP,CC,La Coruña,29,1988,23,16,1396,15.5,0,2,2,0,0,0,7,0,0.9,0.9,1.3,2.2,15,84,25,0.00,0.13,0.13,0.00,0.13,0.06,0.08,0.14,0.06,0.14,Partidos
368,Toni Moya,es ESP,CC,Atlético Madrid,19,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
369,Álex Mula,es ESP,"DL,CC",Málaga,21,1996,11,7,561,6.2,0,0,0,0,0,0,1,0,1.6,1.6,0.4,2.0,14,15,33,0.00,0.00,0.00,0.00,0.00,0.25,0.06,0.32,0.25,0.32,Partidos
370,Iker Muniain,es ESP,"CC,DL",Athletic Club,24,1992,14,7,780,8.7,4,2,6,4,0,0,1,0,2.7,2.7,1.7,4.4,38,79,56,0.46,0.23,0.69,0.46,0.69,0.32,0.19,0.51,0.32,0.51,Partidos
371,Marc Muniesa,es ESP,DF,Girona,25,1992,13,13,1127,12.5,0,1,1,0,0,0,3,0,0.1,0.1,0.1,0.2,8,50,6,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.01,0.01,0.01,Partidos
372,Ezequiel Muñoz,ar ARG,DF,Leganés,26,1990,19,17,1407,15.6,0,1,1,0,0,0,2,0,0.3,0.3,0.7,1.0,2,10,0,0.00,0.06,0.06,0.00,0.06,0.02,0.04,0.06,0.02,0.06,Partidos
373,Sulley Muntari,gh GHA,CC,La Coruña,32,1984,8,6,405,4.5,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,0,18,1,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17,Partidos
374,Luis Muriel,co COL,DL,Sevilla,26,1991,29,17,1608,17.9,7,1,8,7,0,0,4,0,7.4,7.4,2.3,9.7,58,47,165,0.39,0.06,0.45,0.39,0.45,0.41,0.13,0.54,0.41,0.54,Partidos
375,Jeison Murillo,co COL,DF,Valencia,25,1992,17,15,1374,15.3,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,4,23,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
376,Fahad Al Muwallad,sa KSA,CC,Levante,22,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
377,Alfred N'Diaye,sn SEN,"DF,CC",Villarreal,27,1990,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
378,Nacho,es ESP,DF,Real Madrid,27,1990,27,22,2074,23.0,3,0,3,3,0,0,7,0,1.1,1.1,0.3,1.3,22,70,72,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Partidos
379,Matías Nahuel,es ESP,"CC,DL",Betis,20,1996,7,3,251,2.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,9,6,25,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Partidos
380,Naldo,br BRA,DF,Espanyol,28,1988,11,10,921,10.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
381,Nano,es ESP,DL,Levante,22,1995,9,2,279,3.1,0,0,0,0,0,0,2,0,1.1,1.1,0.0,1.1,6,4,24,0.00,0.00,0.00,0.00,0.00,0.34,0.01,0.35,0.34,0.35,Partidos
382,Naranjo,es ESP,"CC,DL",Leganés,23,1994,16,6,562,6.2,1,0,1,1,0,0,2,0,0.7,0.7,0.4,1.1,10,10,24,0.16,0.00,0.16,0.16,0.16,0.11,0.06,0.17,0.11,0.17,Partidos
383,Juanjo Narváez,co COL,CC,Betis,22,1995,7,4,304,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,15,14,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Partidos
384,Fernando Navarro,es ESP,DF,La Coruña,35,1982,15,11,1046,11.6,0,0,0,0,0,0,5,0,0.0,0.0,0.3,0.3,11,46,18,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidos
385,Marc Navarro,es ESP,DF,Espanyol,22,1995,19,10,1109,12.3,1,0,1,1,0,0,3,0,0.7,0.7,0.8,1.6,16,24,87,0.08,0.00,0.08,0.08,0.08,0.06,0.07,0.13,0.06,0.13,Partidos
386,Rafa Navarro,es ESP,DF,Betis,23,1994,3,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,3,6,3,0.00,0.00,0.00,0.00,0.00,0.03,0.20,0.23,0.03,0.23,Partidos
387,Ximo Navarro,es ESP,DF,Las Palmas,27,1990,31,29,2608,29.0,0,1,1,0,0,0,12,0,0.1,0.1,0.5,0.6,31,76,21,0.00,0.03,0.03,0.00,0.03,0.01,0.02,0.02,0.01,0.02,Partidos
388,Jesús Navas,es ESP,"DL,DF",Sevilla,31,1985,26,20,1763,19.6,1,0,1,1,0,0,2,0,1.1,1.1,2.9,4.0,119,110,188,0.05,0.00,0.05,0.05,0.05,0.05,0.15,0.20,0.05,0.20,Partidos
389,Keylor Navas,cr CRC,PO,Real Madrid,30,1986,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
390,Raúl Navas,es ESP,DF,Real Sociedad,29,1988,20,20,1791,19.9,0,1,1,0,0,0,4,0,0.9,0.9,0.5,1.4,12,53,2,0.00,0.05,0.05,0.00,0.05,0.05,0.02,0.07,0.05,0.07,Partidos
391,Merveille Ndockyt,cg CGO,"CC,DL",Getafe,19,1998,6,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
392,Neto,br BRA,PO,Valencia,28,1989,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
393,Saúl Ñíguez,es ESP,CC,Atlético Madrid,22,1994,36,35,3155,35.1,2,3,5,2,0,0,9,0,2.7,2.7,2.8,5.5,63,188,89,0.06,0.09,0.14,0.06,0.14,0.08,0.08,0.16,0.08,0.16,Partidos
394,Nolito,es ESP,"DL,CC",Sevilla,30,1986,30,17,1600,17.8,4,5,9,4,0,1,4,0,4.8,4.1,4.0,8.1,48,94,176,0.23,0.28,0.51,0.23,0.51,0.27,0.23,0.50,0.23,0.46,Partidos
395,Unai Núñez,es ESP,DF,Athletic Club,20,1997,33,33,2941,32.7,1,0,1,1,0,0,11,0,3.2,3.2,0.5,3.7,28,119,10,0.03,0.00,0.03,0.03,0.03,0.10,0.02,0.11,0.10,0.11,Partidos
396,Steven Nzonzi,fr FRA,CC,Sevilla,28,1988,27,26,2214,24.6,1,2,3,1,0,0,2,0,2.0,2.0,1.0,3.0,33,167,34,0.04,0.08,0.12,0.04,0.12,0.08,0.04,0.12,0.08,0.12,Partidos
397,Jan Oblak,si SVN,PO,Atlético Madrid,24,1993,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
398,Álvaro Odriozola,es ESP,DF,Real Sociedad,21,1995,35,32,2918,32.4,0,4,4,0,0,0,3,1,0.6,0.6,3.6,4.2,193,98,259,0.00,0.12,0.12,0.00,0.12,0.02,0.11,0.13,0.02,0.13,Partidos
399,Oier Olazábal,es ESP,PO,Levante,27,1989,26,26,2340,26.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
400,Paulo Oliveira,pt POR,DF,Eibar,25,1992,26,25,2214,24.6,0,0,0,0,0,0,3,0,1.1,1.1,0.3,1.4,7,67,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
401,Mathías Olivera,uy URU,CC,Getafe,19,1997,3,1,103,1.1,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,1,5,0.87,0.00,0.87,0.87,0.87,0.21,0.06,0.27,0.21,0.27,Partidos
402,Michael Olunga,ke KEN,"DL,CC",Girona,23,1994,14,4,433,4.8,3,1,4,3,0,0,0,0,2.5,2.5,0.5,3.1,8,7,26,0.62,0.21,0.83,0.62,0.83,0.53,0.11,0.64,0.53,0.64,Partidos
403,Javier Ontiveros,es ESP,"CC,DL",Málaga,19,1997,12,1,391,4.3,0,0,0,0,0,0,4,0,0.3,0.3,0.6,0.9,14,13,39,0.00,0.00,0.00,0.00,0.00,0.06,0.15,0.21,0.06,0.21,Partidos
404,Fabián Orellana,cl CHI,"CC,DL",Eibar,31,1986,17,13,1180,13.1,3,2,5,3,0,0,5,1,2.9,2.9,3.8,6.7,53,46,162,0.23,0.15,0.38,0.23,0.38,0.22,0.29,0.51,0.22,0.51,Partidos
405,Mikel Oyarzabal,es ESP,"DL,CC",Real Sociedad,20,1997,35,31,2772,30.8,12,5,17,12,0,0,3,0,8.1,8.1,5.0,13.2,105,93,242,0.39,0.16,0.55,0.39,0.55,0.26,0.16,0.43,0.26,0.43,Partidos
406,Daniel Pacheco,es ESP,"CC,DL",Getafe,26,1991,11,0,175,1.9,0,0,0,0,0,0,0,0,0.1,0.1,1.1,1.1,6,7,24,0.00,0.00,0.00,0.00,0.00,0.03,0.56,0.59,0.03,0.59,Partidos
407,Fernando Pacheco,es ESP,PO,Alavés,25,1992,38,37,3358,37.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
408,Costel Pantilimon,ro ROU,PO,La Coruña,30,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
409,Rubén Pardo,es ESP,CC,Real Sociedad,24,1992,6,3,221,2.5,0,1,1,0,0,0,0,1,0.0,0.0,0.6,0.6,4,16,2,0.00,0.41,0.41,0.00,0.41,0.01,0.25,0.26,0.01,0.26,Partidos
410,Nicolás Pareja,ar ARG,DF,Sevilla,33,1984,5,5,405,4.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Partidos
411,Daniel Parejo,es ESP,CC,Valencia,28,1989,34,34,3001,33.3,7,7,14,1,6,6,15,1,6.7,1.9,5.6,7.5,46,327,43,0.21,0.21,0.42,0.03,0.24,0.20,0.17,0.37,0.06,0.23,Partidos
412,Thomas Partey,gh GHA,"CC,DF",Atlético Madrid,24,1993,33,28,2377,26.4,3,0,3,3,0,0,6,0,1.6,1.6,0.6,2.2,35,134,40,0.11,0.00,0.11,0.11,0.11,0.06,0.02,0.08,0.06,0.08,Partidos
